NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	28	32	96	60	24	88	52	28	92	56	20	84	48	12	88	52	16	80	44	72	48	12	76	40	4	68	32	8	72	36	64	64	28	92	32	96	60	24	88	52	28	92	56	20	84	48	12	88	52	16	80	44	8	72	48	12	76	40	4	68	8	72	36	64	64	28	92	68	32	96	60	24	88	52	28	92	20	84	48	12	76	52	16	80	44	8	72	36	12	76	40	4	68	32	96	72	36	64	28	92	56	32	96	60	24	88	52	16	60	24	88	52	16	80	44	20	84	48	12	76	40	4	80	8	72	36	64	64	40	4	68	32	96	60	24	64	28	92	56	20	84	60	24	88	52	16	80	44	20	84	48	12	76	40	4	68	8	72	36	64	64	28	4	68	32	96	60	24	88	64	28	20	84	48	88	52	16	80	44	8	84	48	12	76	40	4	68	44	8	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	72	28	4	68	32	96	60	24	88	64	28	56	84	48	24	88	52	16	80	44	8	84	48	12	76	40	4	68	44	8	72	36	64	28	92	68	32	96	60	24	88	52	28	92	56	92	92	20	96	24	52	16	56	84	12	40	44	8	72	76	76	40	4	68	32	96	60	36	64	64	92	56	20	84	60	24	88	52	16	80	44	20	84	48	12	76	40	4	80	44	8	36	64	64	40	4	68	32	96	60	64	64	28	92	88	52	80	44	20	84	48	12	76	40	4	80	44	8	72	36	64	40	4	68	32	96	60	24	64	64	28	92	56	20	84	60	24	88	52	80	44	20	84	48	12	76	40	72	36	12	76	40	4	68	32	96	72	36	64	28	92	56	32	96	60	24	88	52	16	92	56	20	84	48	76	52	16	80	44	8	72	36	12	76	40	4	68	32	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	72	64	28	92	56	32	60	24	88	52	16	92	56	20	84	48	12	76	52	16	80	44	8	72	36	76	40	4	68	32	60	36	64	64	28	92	56	20	96	60	24	88	52	16	80	20	84	48	12	76	40	16	80	44	8	72	36	76	76	40	4	68	96	60	36	64	64	28	92	56	20	96	60	24	88	16	80	56	20	84	48	12	76	40	16	80	44	8	72	36	40	40	72	36	64	28	4	68	32	96	60	24	88	52	28	92	56	20	84	48	12	88	52	16	44	8	72	48	12	76	40	4	68	32	8	72	36	64	28	92	68	32	96	60	24	88	52	28	92	56	20	84	12	88	52	16	80	44	8	40	4	68	8	72	36	64	64	28	92	68	32	96	60	24	88	52	28	92	56	20	84	48	76	52	16	80	44	8	72	36	12	76	40	4	68	32	96	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	72	28	92	56	32	96	60	24	88	52	16	56	20	84	48	12	76	52	16	80	44	8	72	36	12	76	40	68	32	96	72	36	64	64	28	60	24	64	64	28	92	56	20	60	24	88	52	16	80	44	20	84	48	12	76	40	4	68	44	72	36	64	64	28	4	68	32	96	60	88	64	28	92	56	20	84	48	24	88	52	16	80	44	8	84	48	12	76	40	68	44	8	72	36	64	64	28	4	68	32	60	24	88	64	28	92	56	20	84	48	24	88	52	16	80	8	84	48	12	76	40	4	68	44	8	72	36	64	64	92	68	32	96	60	24	88	52	28	92	56	20	84	48	12	88	52	16	80	44	8	48	12	76	40	4	68	32	8	72	36	64	64	28	92	68	96	60	24	88	52	96	60	24	88	52	16	80	56	20	84	48	12	40	16	80	44	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	8	76	40	4	68	32	96	60	36	64	64	28	56	20	84	60	24	88	52	44	20	84	48	12	76	40	4	80	44	8	72	36	64	64	40	4	24	28	28	92	56	20	84	60	24	88	52	16	80	44	20	84	48	12	76	40	4	44	8	72	36	64	64	40	4	68	32	96	60	24	28	28	92	56	20	84	60	24	88	52	16	80	44	8	84	48	12	76	40	68	44	8	72	36	64	64	28	4	68	32	96	60	24	88	28	92	56	20	84	48	24	88	52	84	48	12	76	52	16	80	44	72	36	12	76	40	4	68	32	96	72	36	64	28	92	56	32	96	60	24	88	52	16	92	56	20	84	48	12	76	52	16	80	44	8	72	36	76	40	4	68	32	96	60	36	64	64	28	92	56	20	96	60	24	52	16	80	56	20	84	48	12	76	40	16	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	80	36	76	76	40	4	68	32	96	60	36	28	28	92	56	20	96	60	24	88	52	16	80	56	20	84	48	12	76	16	80	44	8	72	36	76	76	40	4	68	32	96	60	64	64	28	92	56	20	84	60	24	88	52	16	80	44	20	84	48	12	76	40	48	12	76	40	4	68	32	8	72	36	64	64	28	92	68	32	96	60	24	88	28	92	56	20	84	76	20	44	20	84	48	12	76	40	4	68	44	8	72	64	64	28	4	68	32	96	60	24	88	64	28	92	56	20	84	24	88	52	16	80	44	8	84	48	12	76	40	4	68	44	8	72	36	28	28	4	68	32	96	60	24	88	64	28	92	56	20	84	48	24	88	52	16	80	44	72	48	12	76	40	4	68	44	8	72	36	64	64	28	92	68	32	96	24	88	52	28	92	56	20	84	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	48	8	72	48	12	76	4	68	32	8	72	36	64	64	28	92	68	32	96	60	24	56	60	24	88	52	16	80	56	20	84	48	12	76	40	16	80	44	8	72	36	64	40	4	68	32	96	60	36	64	64	28	92	56	20	84	60	24	88	16	80	44	20	84	48	12	76	40	4	80	44	8	72	36	64	64	88	52	16	80	44	20	84	48	12	76	40	4	80	44	8	36	64	64	40	4	68	32	96	24	88	64	28	92	56	60	24	52	16	80	44	8	84	48	12	76	40	4	60	24	88	64	28	92	56	20	84	48	24	56	20	84	48	76	52	16	80	44	8	12	76	40	4	68	32	96	72	36	64	28	92	56	32	96	60	24	88	52	16	80	56	20	84	48	12	52	16	80	44	8	72	36	76	76	40	4	68	32	96	60	36	28	28	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	92	60	24	52	16	80	56	20	84	48	12	76	40	16	80	44	8	72	36	76	40	4	68	32	96	60	36	64	64	28	92	56	20	96	60	24	52	16	80	56	20	84	48	12	76	40	4	80	44	8	72	36	76	40	4	68	32	96	60	24	64	64	28	92	56	20	84	60	24	52	16	80	44	20	84	48	80	44	8	72	48	12	76	40	4	68	32	8	36	64	64	28	92	68	32	96	60	24	88	52	92	56	20	84	48	12	88	52	16	80	44	8	72	48	12	76	40	4	68	32	8	36	64	64	28	92	68	32	96	60	24	88	16	92	56	20	84	48	12	76	52	16	80	44	8	72	36	12	76	40	4	68	32	96	72	36	64	28	92	56	32	96	60	24	88	52	16	92	56	20	84	48	12	52	16	80	44	8	72	36	12	76	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	40	96	72	36	64	28	92	56	32	96	60	24	88	52	16	92	56	20	84	48	12	76	40	16	80	8	72	36	72	64	4	32	60	24	88	28	92	20	84	24	88	16	44	8	84	12	4	68	32	8	72	36	64	28	92	68	32	96	60	24	88	52	28	92	56	20	84	48	12	88	52	16	80	44	8	72	48	76	40	4	68	32	8	72	36	64	64	28	92	68	32	96	60	24	52	28	92	56	20	84	48	12	88	52	16	80	44	8	72	48	12	76	40	4	32	8	72	36	68	32	96	60	24	64	64	28	56	20	84	60	24	88	52	16	80	44	20	84	48	12	76	40	4	80	44	8	36	64	64	40	4	68	32	96	60	24	64	64	92	56	20	84	60	24	88	52	16	80	44	20	84	48	12	76	40	4	80	44	8	72	36	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	64	32	96	60	24	64	28	92	56	20	84	48	24	88	52	16	80	44	8	84	12	76	40	4	68	44	8	72	36	64	64	28	4	68	32	60	24	88	64	28	92	56	20	84	48	24	88	52	16	80	44	8	84	48	12	76	40	68	44	8	72	36	64	64	28	4	68	32	60	24	56	32	96	60	24	88	52	16	92	56	20	84	48	12	76	40	16	80	44	8	72	76	76	40	4	68	32	96	60	36	64	64	28	56	20	96	60	24	88	52	16	80	56	20	84	48	12	76	40	16	80	44	8	72	36	40	40	4	36	64	28	92	56	20	96	60	24	88	52	16	80	56	20	84	48	8	72	36	64	64	4	68	32	96	60	24	64	64	28	92	56	20	84	60	24	88	16	80	44	20	84	48	12	76	40	4	80	44	8	72	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	36	68	32	96	60	24	64	64	28	92	56	20	84	60	56	20	84	48	12	88	52	16	80	44	8	72	48	12	76	40	4	32	96	72	36	64	64	28	92	68	32	96	60	24	88	52	92	56	20	84	48	12	76	52	16	80	44	8	72	36	12	76	40	4	68	32	72	36	64	64	28	92	56	32	96	60	24	88	52	16	92	56	20	84	48	12	76	16	80	44	8	72	36	12	76	40	4	68	32	96	72	36	64	64	28	92	20	96	60	24	88	52	16	92	56	20	84	48	12	40	16	80	44	8	72	36	76	76	40	4	68	32	96	60	64	64	28	92	56	20	96	60	24	88	52	16	80	56	20	48	80	44	8	84	48	12	76	40	4	68	44	8	72	36	28	28	4	68	32	96	60	24	88	64	28	92	56	20	84	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	48	80	44	8	84	48	12	76	4	68	32	8	72	36	64	64	28	92	68	32	96	60	24	52	28	92	56	20	84	48	12	88	52	16	80	44	8	72	12	76	40	4	68	32	8	72	36	64	64	28	92	68	32	60	24	88	52	28	92	56	20	84	48	12	88	52	16	80	44	8	72	36	12	76	40	4	68	8	72	36	64	64	28	92	56	32	96	60	24	88	52	16	92	56	84	48	12	76	52	16	80	44	8	72	36	80	44	8	72	36	64	64	40	68	32	96	60	24	64	64	28	92	56	20	84	24	88	52	16	80	44	20	76	4	80	44	8	72	36	64	28	4	68	32	96	60	24	64	64	28	92	56	20	84	48	24	88	16	80	44	8	84	48	12	76	40	4	68	44	8	72	36	64	28	4	68	32	96	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	60	92	56	20	84	48	24	88	52	16	80	44	8	84	48	12	76	68	44	8	72	36	64	28	4	68	32	96	60	24	88	52	28	92	56	20	84	24	88	52	16	80	44	8	72	48	76	40	4	68	8	72	4	68	32	96	60	36	64	64	28	92	56	20	96	24	88	52	56	84	24	52	80	44	84	12	40	4	44	8	4	32	96	60	24	64	28	92	56	20	84	60	24	88	52	16	80	44	20	84	48	12	76	4	68	44	8	72	36	64	64	40	4	68	32	96	60	92	56	96	60	24	88	52	16	92	56	20	84	48	12	76	52	16	80	44	8	72	36	12	40	4	68	32	96	72	36	64	64	28	92	56	32	60	24	88	52	16	92	56	20	84	48	12	76	52	16	80	44	8	72	36	12	76	40	4	68	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	96	28	92	56	32	96	60	24	88	52	16	56	20	84	48	12	76	40	16	80	44	8	72	36	40	40	4	68	32	96	60	36	64	64	28	92	56	96	60	24	88	52	16	80	56	20	84	48	12	76	40	16	80	44	8	40	4	68	32	96	60	36	64	64	28	92	56	84	60	92	56	20	84	48	12	88	52	16	80	44	8	72	48	12	76	40	4	68	32	8	72	64	64	28	92	68	32	96	60	24	88	52	28	92	56	20	84	48	12	52	16	80	44	8	72	48	12	76	40	4	68	84	88	16	8	36	12	40	32	96	36	64	28	92	32	60	24	88	52	16	92	56	20	48	12	76	52	16	80	44	8	72	36	12	76	40	68	32	96	72	36	64	64	28	92	56	32	96	60	24	88	52	16	92	20	84	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	48	12	76	40	4	80	44	8	72	36	64	64	28	4	68	32	60	24	88	64	28	92	56	20	84	48	24	88	52	16	80	8	84	48	12	76	40	4	68	44	8	72	36	64	64	4	68	32	96	60	24	88	64	28	92	56	20	84	48	24	88	52	16	80	44	8	84	12	76	40	4	68	44	8	72	36	28	28	4	68	32	96	60	24	88	52	28	92	56	20	84	12	88	52	16	80	44	8	72	48	12	76	40	4	68	32	72	36	64	64	28	92	68	32	96	60	24	88	52	28	92	56	20	84	48	12	52	16	80	44	8	72	16	80	44	8	72	36	76	40	4	68	32	96	60	36	64	64	28	92	56	20	96	60	24	52	16	80	44	20	84	48	12	76	40	4	80	44	8	72	36	64	40	4	68	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	32	64	28	92	56	20	84	60	24	88	52	16	44	20	84	48	12	76	40	4	80	44	8	72	36	64	64	40	68	32	96	60	24	64	64	28	92	56	20	84	24	88	52	16	80	44	20	84	48	12	76	40	4	68	44	8	36	64	64	28	4	68	32	96	60	24	88	64	92	56	20	84	48	24	88	52	16	80	44	8	84	48	12	76	40	4	68	68	32	96	72	36	64	64	28	92	56	32	96	60	24	88	16	92	12	76	52	16	44	8	72	36	12	76	40	4	68	32	96	60	36	64	28	92	56	20	96	60	24	88	52	16	80	56	20	84	48	12	76	40	80	44	8	72	36	76	76	40	4	68	32	96	60	36	28	28	92	56	20	96	60	24	88	52	16	80	56	20	84	48	12	40	16	80	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	44	76	40	4	32	96	60	36	64	64	28	92	56	20	84	60	24	88	52	16	80	20	84	48	12	76	40	4	80	44	8	72	36	64	64	4	68	32	96	60	92	68	32	96	60	24	88	52	28	92	56	84	48	12	88	52	16	80	44	8	72	48	12	76	40	4	68	32	8	36	64	64	28	92	68	32	96	60	24	88	28	92	56	20	84	48	12	76	52	16	80	44	8	72	12	76	40	4	68	32	96	72	36	64	64	28	92	56	32	96	24	88	52	16	92	56	20	84	48	12	76	52	16	80	44	8	72	36	12	76	40	68	32	96	72	36	64	64	28	92	56	32	96	60	24	88	20	84	48	76	52	16	80	44	8	72	36	76	76	40	4	68	32	96	72	36	64	28	92	56	20	96	28	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	92	88	52	16	80	44	8	84	48	12	76	40	4	68	44	8	72	36	64	28	4	68	32	96	60	24	88	64	28	92	56	20	84	48	24	88	52	16	80	44	8	84	12	76	40	4	68	44	8	72	36	64	64	28	92	32	96	60	24	88	64	28	92	56	20	84	48	12	88	52	16	80	44	8	72	48	12	76	40	68	32	8	72	36	64	64	28	92	68	32	96	60	24	88	52	28	92	56	20	48	12	88	52	16	80	44	8	72	48	12	76	40	4	68	32	8	72	36	64	28	92	68	32	96	60	24	88	52	16	92	56	20	84	16	80	44	20	84	48	12	76	4	80	44	8	72	36	64	64	40	4	68	32	96	60	24	28	28	92	56	20	84	60	24	88	52	44	20	84	48	12	76	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	40	36	40	40	4	68	32	96	60	24	64	64	28	56	20	84	60	24	88	52	16	80	44	48	12	76	40	4	68	44	8	72	36	64	64	4	68	32	96	60	24	88	64	28	92	56	20	84	48	24	88	52	16	80	44	8	84	76	40	4	32	96	60	36	64	64	28	92	56	20	96	60	88	52	16	80	56	20	84	48	12	76	40	16	80	44	8	72	36	76	40	4	68	32	96	60	24	64	64	28	56	20	84	60	24	88	52	16	80	44	20	84	48	12	76	40	4	44	8	72	36	64	64	40	4	68	32	60	24	64	28	92	56	20	84	60	24	88	52	16	80	44	20	84	48	12	76	40	4	80	44	8	72	68	32	8	72	36	64	64	28	92	68	32	96	60	24	52	16	92	56	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	20	16	80	44	8	72	36	12	76	40	4	68	32	96	72	36	28	28	92	56	32	96	60	24	88	52	16	92	56	20	84	48	12	76	52	80	44	8	72	36	12	76	40	4	68	32	96	72	36	64	28	92	56	32	96	60	24	88	52	16	92	56	20	84	48	12	76	8	72	36	76	76	40	4	32	96	60	36	64	64	28	92	56	20	96	60	24	52	16	80	56	20	84	48	12	76	40	16	80	44	8	72	36	76	40	4	68	32	96	28	4	68	32	96	60	24	88	64	28	92	56	20	48	24	88	52	16	80	44	8	84	48	12	76	40	4	68	8	72	36	64	64	28	92	68	32	96	60	24	88	52	28	92	20	84	48	12	88	52	16	80	44	8	72	48	12	76	40	4	32	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	8	92	68	32	96	60	24	88	52	28	92	20	84	48	12	88	52	16	80	44	8	72	48	12	40	4	68	32	8	72	36	64	64	28	68	32	96	60	24	88	52	16	92	56	20	84	48	12	76	52	16	80	44	8	72	12	76	40	4	68	32	96	72	36	64	28	92	56	32	96	28	92	56	20	84	60	24	88	52	16	80	44	20	84	12	76	40	4	80	44	8	72	36	64	64	4	68	32	96	60	24	64	64	28	92	56	84	60	24	88	52	16	80	44	8	84	48	12	76	40	68	44	8	72	36	64	28	4	68	32	96	60	24	88	64	28	92	56	20	48	24	88	52	16	80	44	8	84	48	12	76	40	4	68	44	8	36	64	64	28	4	68	96	60	24	88	64	28	92	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	56	16	80	44	84	48	12	76	40	4	68	32	8	72	36	28	28	92	68	32	96	60	24	88	52	28	92	56	20	84	16	80	56	20	84	12	76	40	16	80	44	8	72	36	76	76	40	4	68	32	96	36	64	64	28	92	56	20	96	60	24	88	52	16	80	56	20	84	48	76	40	16	80	44	8	72	36	76	76	40	4	68	24	64	64	28	92	56	20	60	24	88	52	16	80	44	20	84	48	64	4	32	96	24	28	28	56	24	52	44	8	52	16	80	44	8	36	12	76	40	4	68	32	96	72	36	64	64	92	56	32	96	60	24	88	52	16	92	56	20	84	48	12	52	16	80	44	8	72	36	76	40	4	68	32	96	72	36	64	64	96	24	88	52	16	92	56	20	
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	84	44	8	72	36	76	76	40	68	32	96	60	36	64	64	28	92	56	20	96	24	88	52	16	80	56	20	84	48	12	76	40	16	80	44	8	72	36	40	40	4	68	32	96	60	36	64	28	92	56	20	96	60	24	88	52	16	80	56	20	84	48	12	76	40	16	80	44	8	4	68	32	8	72	36	64	28	92	68	32	96	60	24	88	52	28	92	56	20	84	48	12	88	16	80	44	8	72	48	12	76	40	4	68	32	8	36	64	64	28	92	68	32	96	60	24	88	28	92	56	20	84	48	12	88	52	16	80	44	8	72	48	12	76	40	4	68	8	72	36	64	64	28	92	56	32	96	24	88	52	16	92	56	20	84	48	12	76	52	16	80	44	8	72	36	76	40	
